State,Municipality,Date,Deaths,Confirmed,Recovered,Active
PUEBLA,TEHUACÁN,2020-04-18,0,1,1,0
PUEBLA,TEHUACÁN,2020-04-20,1,1,0,0
PUEBLA,TEHUACÁN,2020-04-21,0,1,1,0
PUEBLA,TEHUACÁN,2020-04-22,0,2,2,0
PUEBLA,TEHUACÁN,2020-04-23,0,1,1,0
PUEBLA,TEHUACÁN,2020-04-24,0,5,5,0
PUEBLA,TEHUACÁN,2020-04-25,0,2,2,0
PUEBLA,TEHUACÁN,2020-04-26,0,5,5,0
PUEBLA,TEHUACÁN,2020-04-27,0,1,1,0
PUEBLA,TEHUACÁN,2020-04-28,0,1,1,0
PUEBLA,TEHUACÁN,2020-04-29,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-01,0,3,3,0
PUEBLA,TEHUACÁN,2020-05-02,0,1,1,0
PUEBLA,TEHUACÁN,2020-05-03,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-04,1,1,0,0
PUEBLA,TEHUACÁN,2020-05-05,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-06,2,2,0,0
PUEBLA,TEHUACÁN,2020-05-07,0,4,4,0
PUEBLA,TEHUACÁN,2020-05-08,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-09,1,5,4,0
PUEBLA,TEHUACÁN,2020-05-10,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-11,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-12,0,4,4,0
PUEBLA,TEHUACÁN,2020-05-13,0,4,4,0
PUEBLA,TEHUACÁN,2020-05-14,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-15,2,4,2,0
PUEBLA,TEHUACÁN,2020-05-16,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-17,1,2,1,0
PUEBLA,TEHUACÁN,2020-05-18,1,4,3,0
PUEBLA,TEHUACÁN,2020-05-19,1,2,1,0
PUEBLA,TEHUACÁN,2020-05-20,2,4,2,0
PUEBLA,TEHUACÁN,2020-05-21,2,4,2,0
PUEBLA,TEHUACÁN,2020-05-22,2,3,1,0
PUEBLA,TEHUACÁN,2020-05-23,4,10,6,0
PUEBLA,TEHUACÁN,2020-05-24,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-25,4,17,13,0
PUEBLA,TEHUACÁN,2020-05-26,1,4,3,0
PUEBLA,TEHUACÁN,2020-05-27,1,4,3,0
PUEBLA,TEHUACÁN,2020-05-28,1,5,4,0
PUEBLA,TEHUACÁN,2020-05-29,0,2,2,0
PUEBLA,TEHUACÁN,2020-05-30,0,3,3,0
PUEBLA,TEHUACÁN,2020-05-31,0,6,6,0
PUEBLA,TEHUACÁN,2020-06-01,2,12,10,0
PUEBLA,TEHUACÁN,2020-06-02,1,4,3,0
PUEBLA,TEHUACÁN,2020-06-03,1,6,5,0
PUEBLA,TEHUACÁN,2020-06-04,3,9,6,0
PUEBLA,TEHUACÁN,2020-06-05,2,20,18,0
PUEBLA,TEHUACÁN,2020-06-06,3,7,4,0
PUEBLA,TEHUACÁN,2020-06-07,2,13,11,0
PUEBLA,TEHUACÁN,2020-06-08,5,18,13,0
PUEBLA,TEHUACÁN,2020-06-09,5,10,5,0
PUEBLA,TEHUACÁN,2020-06-10,2,17,15,0
PUEBLA,TEHUACÁN,2020-06-11,0,10,10,0
PUEBLA,TEHUACÁN,2020-06-12,9,24,15,0
PUEBLA,TEHUACÁN,2020-06-13,4,16,12,0
PUEBLA,TEHUACÁN,2020-06-14,2,12,10,0
PUEBLA,TEHUACÁN,2020-06-15,3,25,22,0
PUEBLA,TEHUACÁN,2020-06-16,4,21,17,0
PUEBLA,TEHUACÁN,2020-06-17,2,14,12,0
PUEBLA,TEHUACÁN,2020-06-18,4,21,17,0
PUEBLA,TEHUACÁN,2020-06-19,5,19,14,0
PUEBLA,TEHUACÁN,2020-06-20,3,17,14,0
PUEBLA,TEHUACÁN,2020-06-21,1,16,15,0
PUEBLA,TEHUACÁN,2020-06-22,6,26,20,0
PUEBLA,TEHUACÁN,2020-06-23,2,12,10,0
PUEBLA,TEHUACÁN,2020-06-24,3,17,14,0
PUEBLA,TEHUACÁN,2020-06-25,3,17,14,0
PUEBLA,TEHUACÁN,2020-06-26,1,17,16,0
PUEBLA,TEHUACÁN,2020-06-27,6,18,12,0
PUEBLA,TEHUACÁN,2020-06-28,3,24,21,0
PUEBLA,TEHUACÁN,2020-06-29,14,30,16,0
PUEBLA,TEHUACÁN,2020-06-30,4,18,14,0
PUEBLA,TEHUACÁN,2020-07-01,9,25,16,0
PUEBLA,TEHUACÁN,2020-07-02,4,12,8,0
PUEBLA,TEHUACÁN,2020-07-03,7,18,11,0
PUEBLA,TEHUACÁN,2020-07-04,4,15,11,0
PUEBLA,TEHUACÁN,2020-07-05,3,15,12,0
PUEBLA,TEHUACÁN,2020-07-06,9,34,25,0
PUEBLA,TEHUACÁN,2020-07-07,6,21,15,0
PUEBLA,TEHUACÁN,2020-07-08,3,17,14,0
PUEBLA,TEHUACÁN,2020-07-09,4,22,18,0
PUEBLA,TEHUACÁN,2020-07-10,4,23,19,0
PUEBLA,TEHUACÁN,2020-07-11,6,26,20,0
PUEBLA,TEHUACÁN,2020-07-12,4,15,11,0
PUEBLA,TEHUACÁN,2020-07-13,6,22,16,0
PUEBLA,TEHUACÁN,2020-07-14,8,23,15,0
PUEBLA,TEHUACÁN,2020-07-15,6,22,16,0
PUEBLA,TEHUACÁN,2020-07-16,5,18,13,0
PUEBLA,TEHUACÁN,2020-07-17,5,18,13,0
PUEBLA,TEHUACÁN,2020-07-18,2,12,10,0
PUEBLA,TEHUACÁN,2020-07-19,5,14,9,0
PUEBLA,TEHUACÁN,2020-07-20,5,27,22,0
PUEBLA,TEHUACÁN,2020-07-21,7,20,13,0
PUEBLA,TEHUACÁN,2020-07-22,2,15,13,0
PUEBLA,TEHUACÁN,2020-07-23,2,16,14,0
PUEBLA,TEHUACÁN,2020-07-24,2,9,7,0
PUEBLA,TEHUACÁN,2020-07-25,0,12,12,0
PUEBLA,TEHUACÁN,2020-07-26,1,10,9,0
PUEBLA,TEHUACÁN,2020-07-27,3,15,12,0
PUEBLA,TEHUACÁN,2020-07-28,3,9,6,0
PUEBLA,TEHUACÁN,2020-07-29,1,5,4,0
PUEBLA,TEHUACÁN,2020-07-30,1,5,4,0
PUEBLA,TEHUACÁN,2020-07-31,1,6,5,0
PUEBLA,TEHUACÁN,2020-08-01,5,19,14,0
PUEBLA,TEHUACÁN,2020-08-02,6,12,6,0
PUEBLA,TEHUACÁN,2020-08-03,1,6,5,0
PUEBLA,TEHUACÁN,2020-08-04,0,6,6,0
PUEBLA,TEHUACÁN,2020-08-05,0,6,6,0
PUEBLA,TEHUACÁN,2020-08-06,1,8,7,0
PUEBLA,TEHUACÁN,2020-08-07,2,7,5,0
PUEBLA,TEHUACÁN,2020-08-08,1,12,11,0
PUEBLA,TEHUACÁN,2020-08-09,0,2,2,0
PUEBLA,TEHUACÁN,2020-08-10,2,11,9,0
PUEBLA,TEHUACÁN,2020-08-11,0,7,7,0
PUEBLA,TEHUACÁN,2020-08-12,0,2,2,0
PUEBLA,TEHUACÁN,2020-08-13,0,1,1,0
PUEBLA,TEHUACÁN,2020-08-14,1,7,6,0
PUEBLA,TEHUACÁN,2020-08-15,0,3,3,0
PUEBLA,TEHUACÁN,2020-08-16,0,1,1,0
PUEBLA,TEHUACÁN,2020-08-17,2,7,5,0
PUEBLA,TEHUACÁN,2020-08-18,1,4,3,0
PUEBLA,TEHUACÁN,2020-08-19,1,7,6,0
PUEBLA,TEHUACÁN,2020-08-20,0,3,3,0
PUEBLA,TEHUACÁN,2020-08-21,1,9,8,0
PUEBLA,TEHUACÁN,2020-08-22,0,4,4,0
PUEBLA,TEHUACÁN,2020-08-23,1,3,2,0
PUEBLA,TEHUACÁN,2020-08-24,0,2,2,0
PUEBLA,TEHUACÁN,2020-08-25,0,1,1,0
PUEBLA,TEHUACÁN,2020-08-26,1,5,4,0
PUEBLA,TEHUACÁN,2020-08-27,1,4,3,0
PUEBLA,TEHUACÁN,2020-08-28,0,1,1,0
PUEBLA,TEHUACÁN,2020-08-29,0,2,2,0
PUEBLA,TEHUACÁN,2020-08-30,0,1,1,0
PUEBLA,TEHUACÁN,2020-08-31,1,2,1,0
PUEBLA,TEHUACÁN,2020-09-01,0,2,2,0
PUEBLA,TEHUACÁN,2020-09-02,1,1,0,0
PUEBLA,TEHUACÁN,2020-09-04,0,1,0,1
PUEBLA,TEHUACÁN,2020-09-05,0,2,0,2
PUEBLA,TEHUACÁN,2020-09-06,0,3,0,3
PUEBLA,TEHUACÁN,2020-09-07,0,1,0,1
PUEBLA,TEHUACÁN,2020-09-09,0,2,0,2
PUEBLA,TEHUACÁN,2020-09-10,0,1,0,1
PUEBLA,TEHUACÁN,2020-09-13,0,1,0,1
PUEBLA,TEHUITZINGO,2020-05-10,0,1,1,0
PUEBLA,TEHUITZINGO,2020-05-26,0,1,1,0
PUEBLA,TEHUITZINGO,2020-05-30,0,2,2,0
PUEBLA,TEHUITZINGO,2020-05-31,0,1,1,0
PUEBLA,TEHUITZINGO,2020-06-01,0,2,2,0
PUEBLA,TEHUITZINGO,2020-06-07,0,1,1,0
PUEBLA,TEHUITZINGO,2020-07-13,1,2,1,0
PUEBLA,TEHUITZINGO,2020-07-19,0,1,1,0
PUEBLA,TEHUITZINGO,2020-07-22,0,1,1,0
PUEBLA,TEHUITZINGO,2020-07-24,1,2,1,0
PUEBLA,TEHUITZINGO,2020-07-30,0,1,1,0
PUEBLA,TEHUITZINGO,2020-08-31,0,1,1,0
PUEBLA,TEHUITZINGO,2020-09-03,0,1,0,1
PUEBLA,TEHUITZINGO,2020-09-04,0,1,0,1
PUEBLA,TEHUITZINGO,2020-09-07,0,1,0,1
PUEBLA,TENAMPULCO,2020-07-08,1,1,0,0
PUEBLA,TENAMPULCO,2020-07-17,0,1,1,0
PUEBLA,TENAMPULCO,2020-08-01,0,1,1,0
PUEBLA,TENAMPULCO,2020-08-28,0,1,1,0
PUEBLA,TEOPANTLÁN,2020-06-30,1,1,0,0
PUEBLA,TEOPANTLÁN,2020-08-10,0,1,1,0
PUEBLA,TEOPANTLÁN,2020-08-12,0,1,1,0
PUEBLA,TEOPANTLÁN,2020-08-20,0,1,1,0
PUEBLA,TEOTLALCO,2020-05-28,1,2,1,0
PUEBLA,TEOTLALCO,2020-06-01,0,1,1,0
PUEBLA,TEOTLALCO,2020-06-06,0,1,1,0
PUEBLA,TEOTLALCO,2020-06-15,1,1,0,0
PUEBLA,TEOTLALCO,2020-06-19,0,1,1,0
PUEBLA,TEOTLALCO,2020-07-16,1,1,0,0
PUEBLA,TEOTLALCO,2020-08-05,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-05-11,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-05-18,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-05-24,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-06,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-19,1,2,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-20,1,2,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-21,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-22,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-26,0,2,2,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-28,1,2,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-29,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-06-30,1,2,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-03,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-04,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-06,0,2,2,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-08,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-09,0,2,2,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-10,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-11,0,1,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-20,0,2,2,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-24,1,1,0,0
PUEBLA,TEPANCO DE LÓPEZ,2020-07-28,0,2,2,0
PUEBLA,TEPANCO DE LÓPEZ,2020-08-01,1,2,1,0
PUEBLA,TEPANCO DE LÓPEZ,2020-08-02,0,1,1,0
PUEBLA,TEPANGO DE RODRÍGUEZ,2020-08-01,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-02,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-04,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-08,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-09,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-20,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-05-30,1,2,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-05,0,3,3,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-07,1,2,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-09,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-11,0,2,2,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-12,0,2,2,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-16,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-18,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-19,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-21,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-22,0,3,3,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-29,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-06-30,1,2,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-01,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-03,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-04,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-05,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-07,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-12,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-21,0,2,2,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-07-23,1,1,0,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-08-03,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-08-05,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-08-11,0,1,1,0
PUEBLA,TEPATLAXCO DE HIDALGO,2020-08-16,1,1,0,0
PUEBLA,TEPEACA,2020-04-10,0,1,1,0
PUEBLA,TEPEACA,2020-04-17,0,1,1,0
PUEBLA,TEPEACA,2020-04-25,2,2,0,0
PUEBLA,TEPEACA,2020-04-27,1,1,0,0
PUEBLA,TEPEACA,2020-04-29,0,1,1,0
PUEBLA,TEPEACA,2020-05-07,0,2,2,0
PUEBLA,TEPEACA,2020-05-10,0,1,1,0
PUEBLA,TEPEACA,2020-05-11,2,2,0,0
PUEBLA,TEPEACA,2020-05-13,0,1,1,0
PUEBLA,TEPEACA,2020-05-14,0,2,2,0
PUEBLA,TEPEACA,2020-05-17,1,1,0,0
PUEBLA,TEPEACA,2020-05-18,1,1,0,0
PUEBLA,TEPEACA,2020-05-19,1,3,2,0
PUEBLA,TEPEACA,2020-05-20,0,2,2,0
PUEBLA,TEPEACA,2020-05-21,1,3,2,0
PUEBLA,TEPEACA,2020-05-22,1,4,3,0
PUEBLA,TEPEACA,2020-05-24,0,2,2,0
PUEBLA,TEPEACA,2020-05-25,0,2,2,0
PUEBLA,TEPEACA,2020-05-26,0,2,2,0
PUEBLA,TEPEACA,2020-05-28,2,3,1,0
PUEBLA,TEPEACA,2020-05-29,0,1,1,0
PUEBLA,TEPEACA,2020-05-30,0,3,3,0
PUEBLA,TEPEACA,2020-05-31,0,2,2,0
PUEBLA,TEPEACA,2020-06-01,0,7,7,0
PUEBLA,TEPEACA,2020-06-02,0,2,2,0
PUEBLA,TEPEACA,2020-06-03,0,2,2,0
PUEBLA,TEPEACA,2020-06-04,0,1,1,0
PUEBLA,TEPEACA,2020-06-05,0,4,4,0
PUEBLA,TEPEACA,2020-06-06,0,2,2,0
PUEBLA,TEPEACA,2020-06-07,0,1,1,0
PUEBLA,TEPEACA,2020-06-08,1,3,2,0
PUEBLA,TEPEACA,2020-06-09,1,1,0,0
PUEBLA,TEPEACA,2020-06-10,0,4,4,0
PUEBLA,TEPEACA,2020-06-11,1,4,3,0
PUEBLA,TEPEACA,2020-06-13,0,4,4,0
PUEBLA,TEPEACA,2020-06-14,1,6,5,0
PUEBLA,TEPEACA,2020-06-15,0,5,5,0
PUEBLA,TEPEACA,2020-06-16,0,6,6,0
PUEBLA,TEPEACA,2020-06-17,0,3,3,0
PUEBLA,TEPEACA,2020-06-18,0,3,3,0
PUEBLA,TEPEACA,2020-06-19,0,6,6,0
PUEBLA,TEPEACA,2020-06-20,0,10,10,0
PUEBLA,TEPEACA,2020-06-21,0,1,1,0
PUEBLA,TEPEACA,2020-06-22,1,3,2,0
PUEBLA,TEPEACA,2020-06-23,0,2,2,0
PUEBLA,TEPEACA,2020-06-24,1,3,2,0
PUEBLA,TEPEACA,2020-06-25,0,4,4,0
PUEBLA,TEPEACA,2020-06-26,1,1,0,0
PUEBLA,TEPEACA,2020-06-27,0,2,2,0
PUEBLA,TEPEACA,2020-06-28,0,2,2,0
PUEBLA,TEPEACA,2020-06-29,1,4,3,0
PUEBLA,TEPEACA,2020-06-30,0,2,2,0
PUEBLA,TEPEACA,2020-07-01,2,7,5,0
PUEBLA,TEPEACA,2020-07-02,1,3,2,0
PUEBLA,TEPEACA,2020-07-03,1,3,2,0
PUEBLA,TEPEACA,2020-07-04,0,3,3,0
PUEBLA,TEPEACA,2020-07-05,0,1,1,0
PUEBLA,TEPEACA,2020-07-06,0,2,2,0
PUEBLA,TEPEACA,2020-07-08,1,2,1,0
PUEBLA,TEPEACA,2020-07-10,1,6,5,0
PUEBLA,TEPEACA,2020-07-11,1,3,2,0
PUEBLA,TEPEACA,2020-07-12,1,2,1,0
PUEBLA,TEPEACA,2020-07-13,1,1,0,0
PUEBLA,TEPEACA,2020-07-17,0,1,1,0
PUEBLA,TEPEACA,2020-07-18,0,2,2,0
PUEBLA,TEPEACA,2020-07-19,0,4,4,0
PUEBLA,TEPEACA,2020-07-20,0,4,4,0
PUEBLA,TEPEACA,2020-07-21,1,1,0,0
PUEBLA,TEPEACA,2020-07-23,0,2,2,0
PUEBLA,TEPEACA,2020-07-24,0,3,3,0
PUEBLA,TEPEACA,2020-07-25,0,3,3,0
PUEBLA,TEPEACA,2020-07-26,0,1,1,0
PUEBLA,TEPEACA,2020-07-27,1,4,3,0
PUEBLA,TEPEACA,2020-07-28,0,1,1,0
PUEBLA,TEPEACA,2020-07-29,0,2,2,0
PUEBLA,TEPEACA,2020-07-31,0,2,2,0
PUEBLA,TEPEACA,2020-08-01,1,4,3,0
PUEBLA,TEPEACA,2020-08-03,1,2,1,0
PUEBLA,TEPEACA,2020-08-04,0,1,1,0
PUEBLA,TEPEACA,2020-08-08,0,1,1,0
PUEBLA,TEPEACA,2020-08-09,0,3,3,0
PUEBLA,TEPEACA,2020-08-10,2,3,1,0
PUEBLA,TEPEACA,2020-08-11,0,1,1,0
PUEBLA,TEPEACA,2020-08-12,0,1,1,0
PUEBLA,TEPEACA,2020-08-13,0,3,3,0
PUEBLA,TEPEACA,2020-08-15,0,2,2,0
PUEBLA,TEPEACA,2020-08-17,0,4,4,0
PUEBLA,TEPEACA,2020-08-18,0,1,1,0
PUEBLA,TEPEACA,2020-08-19,0,4,4,0
PUEBLA,TEPEACA,2020-08-20,1,2,1,0
PUEBLA,TEPEACA,2020-08-23,0,1,1,0
PUEBLA,TEPEACA,2020-08-25,0,1,1,0
PUEBLA,TEPEACA,2020-08-27,0,2,2,0
PUEBLA,TEPEACA,2020-08-28,0,1,1,0
PUEBLA,TEPEACA,2020-08-31,0,2,2,0
PUEBLA,TEPEACA,2020-09-01,0,1,1,0
PUEBLA,TEPEACA,2020-09-02,1,4,0,3
PUEBLA,TEPEACA,2020-09-04,0,1,0,1
PUEBLA,TEPEACA,2020-09-05,0,1,0,1
PUEBLA,TEPEACA,2020-09-09,0,2,0,2
PUEBLA,TEPEACA,2020-09-12,0,1,0,1
PUEBLA,TEPEMAXALCO,2020-07-13,0,1,1,0
PUEBLA,TEPEOJUMA,2020-03-30,1,1,0,0
PUEBLA,TEPEOJUMA,2020-04-29,0,1,1,0
PUEBLA,TEPEOJUMA,2020-05-17,0,1,1,0
PUEBLA,TEPEOJUMA,2020-05-24,1,1,0,0
PUEBLA,TEPEOJUMA,2020-06-11,0,1,1,0
PUEBLA,TEPEOJUMA,2020-07-06,1,1,0,0
PUEBLA,TEPEOJUMA,2020-07-27,0,1,1,0
PUEBLA,TEPEOJUMA,2020-08-05,0,1,1,0
PUEBLA,TEPEOJUMA,2020-08-06,0,1,1,0
PUEBLA,TEPEOJUMA,2020-08-09,0,1,1,0
PUEBLA,TEPEOJUMA,2020-08-14,1,1,0,0
PUEBLA,TEPEOJUMA,2020-08-29,0,1,1,0
PUEBLA,TEPETZINTLA,2020-06-11,0,1,1,0
PUEBLA,TEPETZINTLA,2020-08-27,0,1,1,0
PUEBLA,TEPETZINTLA,2020-09-05,0,1,0,1
PUEBLA,TEPETZINTLA,2020-09-09,0,1,0,1
PUEBLA,TEPEXCO,2020-05-19,0,1,1,0
PUEBLA,TEPEXCO,2020-05-24,1,1,0,0
PUEBLA,TEPEXCO,2020-06-01,0,1,1,0
PUEBLA,TEPEXCO,2020-06-25,0,1,1,0
PUEBLA,TEPEXCO,2020-07-14,1,1,0,0
PUEBLA,TEPEXCO,2020-07-15,0,1,1,0
PUEBLA,TEPEXCO,2020-09-07,0,1,0,1
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-04-08,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-04-14,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-04-21,1,2,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-04-27,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-05-12,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-05-25,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-05-29,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-03,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-06,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-09,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-10,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-12,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-14,0,2,2,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-15,0,11,11,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-17,0,2,2,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-18,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-21,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-22,0,3,3,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-06-27,0,2,2,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-01,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-05,1,1,0,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-07,1,1,0,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-08,0,2,2,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-11,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-12,1,2,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-13,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-16,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-18,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-26,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-07-28,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-08-09,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-08-12,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-08-14,1,2,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-08-20,0,1,1,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-08-21,1,1,0,0
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-09-05,0,2,0,2
PUEBLA,TEPEXI DE RODRÍGUEZ,2020-09-09,0,1,0,1
PUEBLA,TEPEYAHUALCO,2020-04-30,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-05-13,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-05-23,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-05-28,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-06-03,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-06-11,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-06-13,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-06-18,1,1,0,0
PUEBLA,TEPEYAHUALCO,2020-06-21,1,1,0,0
PUEBLA,TEPEYAHUALCO,2020-06-24,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-07-01,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-07-18,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-07-24,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-07-25,1,1,0,0
PUEBLA,TEPEYAHUALCO,2020-07-29,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-07-30,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-08-01,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-08-09,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-08-12,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-08-16,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-08-29,0,1,1,0
PUEBLA,TEPEYAHUALCO,2020-09-02,0,1,0,1
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-05-18,0,1,1,0
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-06-13,0,2,2,0
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-06-25,0,1,1,0
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-07-11,0,1,1,0
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-07-12,0,1,1,0
PUEBLA,TEPEYAHUALCO DE CUAUHTÉMOC,2020-07-27,0,1,1,0
PUEBLA,TETELA DE OCAMPO,2020-04-12,0,1,1,0
PUEBLA,TETELA DE OCAMPO,2020-05-18,0,1,1,0
PUEBLA,TETELA DE OCAMPO,2020-05-29,0,1,1,0
PUEBLA,TETELA DE OCAMPO,2020-06-01,0,1,1,0
PUEBLA,TETELA DE OCAMPO,2020-06-05,0,1,1,0
